,Unnamed: 0,track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target
3996,9844,Call On Me,Starley,spotify:track:2L6orAlH8tBhiFTumIfMyF,,0.838,0,-4.031000000000001,1,0.0362,0.0604,0.000611,0.159,0.7170000000000001,104.99799999999999,222041,4,53.46501,9,1
3997,1728,Visages VII Inner World,Michael Vincent Waller,spotify:track:3elM22wfMjnTkmLbKoAagW,0.298,0.0908,10,-22.842,0,0.0369,0.993,0.8809999999999999,0.113,0.0557,131.653,273453,4,61.95695,14,0
3998,11195,Brand New,Ben Rector,spotify:track:3IpG4SvqxHmbZslvDSIIZP,0.555,0.9329999999999999,9,-5.04,1,0.113,0.0026,0.0,0.122,0.42100000000000004,144.874,243933,4,27.50202,10,1
3999,9101,Bad Girlfriend,Theory Of A Deadman,spotify:track:5m7on0zpnmeAXy72ANrmfU,0.504,0.9570000000000001,0,-2.657,1,0.0529,0.00298,0.0,0.187,0.6759999999999999,135.013,205627,4,30.8412,10,1
4000,708,Around the World (La La La La La) - Radio Version,A Touch Of Class,spotify:track:7CvOnbFdnIoXMQ4eFCo5lB,0.617,0.977,9,-7.028,0,0.0276,0.153,0.0016,0.133,0.679,131.965,214533,4,21.486539999999998,9,0
4001,8160,Panic Amongst the Herd,Dying Fetus,spotify:track:14vGPWghILgOG21XtkW5z5,0.33299999999999996,0.938,6,-6.851,0,0.18,0.00313,0.703,0.436,0.384,117.391,198750,4,88.74507,8,0
4002,10811,Sree Mahaganapathim - Atana - Adi,Kunnakudi Vaidyanathan,spotify:track:5VfJfkpigSFdU6t9pHiWhm,0.461,0.465,4,-13.017000000000001,1,0.0616,0.907,0.727,0.36200000000000004,0.9009999999999999,97.971,490200,4,32.5758,20,0
4003,9744,Try Me,DeJ Loaf,spotify:track:2CY92qejUrhyPUASawNVRr,0.56,0.81,0,-8.029,0,0.0872,0.0071,7.93e-06,0.24100000000000002,0.247,170.044,217573,4,68.50717,8,1
4004,5256,Running Away,Hoobastank,spotify:track:658FEXDknBDQDPBNN9Mhy6,0.608,0.8009999999999999,9,-5.452000000000001,0,0.0376,0.0011,8.11e-06,0.223,0.544,100.25,178440,3,51.89541,7,1
4005,10929,Video Phone,Beyonce Featuring Lady Gaga,spotify:track:2nX9948PslVYrrHUf6w0eL,0.32,0.782,8,-7.37,1,0.374,0.00203,0.000851,0.39,0.527,78.05,304693,4,23.85083,13,1
4006,8785,Every Day is Christmas,Sass Dragons,spotify:track:1vLmMU3gTq7TyGgeUqIzoX,0.157,0.902,2,-5.335,1,0.0586,0.000121,0.0017699999999999999,0.204,0.35600000000000004,180.477,200080,4,37.27551,13,0
4007,3034,Don't Judge Me,Chris Brown,spotify:track:0NG5gJzPHjYeQmqcmqfopN,0.32799999999999996,0.498,4,-10.898,0,0.126,0.532,7.94e-05,0.11699999999999999,0.36,175.918,240173,4,29.60424,12,1
4008,10676,Fed Upon Odium,Beheaded,spotify:track:7iz4bbW4A8zbNOfYN9dgTp,0.218,0.986,1,-4.865,0,0.166,6.0899999999999996e-05,0.051,0.191,0.0364,81.226,247381,4,31.12695,12,0
4009,8899,Falling Slowly,The Swell Season (Glen Hansard & Marketa Irglova),spotify:track:6EIVLz5xM1xE29r0OmIkWt,0.34,0.209,0,-11.869000000000002,1,0.0279,0.679,0.000443,0.10099999999999999,0.151,137.042,244133,4,58.6042,9,1
4010,147,Blank Space,I Prevail,spotify:track:2ZiJidFdQ30nVJEP4u44l3,,0.863,11,-5.28,0,0.0941,0.00302,0.0,0.14400000000000002,0.233,194.07299999999998,240928,4,25.84392,15,1
4011,8523,I Invented Sex,Trey Songz Featuring Drake,spotify:track:1Ug1mV9h5qVSs4rvvnQWux,0.69,0.76,0,-4.7780000000000005,1,0.0587,0.0678,0.0,0.184,0.46799999999999997,89.958,247933,4,30.1088,10,1
4012,8552,All Or Nothing,O-Town,spotify:track:0WdaRmHBMhUoLPqHLdb9yg,0.6409999999999999,0.45299999999999996,0,-4.98,1,0.0281,0.262,0.0,0.284,0.21600000000000003,126.87200000000001,248867,4,76.36049,9,1
4013,8538,"Tales of Endurance, Pt. 4, 5 & 6",Supergrass,spotify:track:0kAFTd3dWytNQPVF18jCIv,0.297,0.501,7,-14.485,1,0.0316,0.00665,0.19,0.258,0.161,95.571,330507,4,39.56201,15,0
4014,12241,Le Triptyque Des Enfers - Instrumental,Misanthrope,spotify:track:5hlT4So4lz1d3xe01rcCt4,0.19899999999999998,0.978,2,-5.395,1,0.0868,1.51e-06,0.856,0.327,0.23600000000000002,97.449,371000,4,28.713959999999997,16,0
4015,7384,Building Bloxx,Dj Spinna,spotify:track:1ywbZ7FfMe6C4vmm7eMId7,0.693,0.852,6,-7.581,1,0.0677,0.000553,0.8059999999999999,0.0651,0.696,84.936,141546,4,26.8385,9,0
4016,6196,Chase,The American Dollar,spotify:track:2BQWDFPMTDgHle466xgBDS,0.42200000000000004,0.0689,9,-27.438000000000002,0,0.0322,0.818,0.9420000000000001,0.10099999999999999,0.0364,129.898,153996,4,61.40671,5,0
4017,12222,You Are Worthy,Scandinavian Metal Praise,spotify:track:5EoFlbnxgR5Fu9guTxRapB,0.457,0.951,0,-3.713,1,0.0742,0.00244,0.0,0.21600000000000003,0.44299999999999995,83.01100000000001,283867,4,43.80704,13,0
4018,5207,Metal Dome,Emerald Sun,spotify:track:5ove7bNA69vBijWzw9Qs5K,0.49,0.879,4,-2.298,1,0.0464,0.00454,0.0,0.324,0.34,77.003,352079,4,35.42695,11,0
4019,7910,Er Ra,Alice Coltrane,spotify:track:4MPnmjFJOuTltebbdAYefe,0.281,0.0576,2,-23.794,0,0.0458,0.9790000000000001,0.0123,0.067,0.0648,87.96700000000001,299533,4,28.090670000000003,15,0
4020,4914,X Gon' Give It To Ya,DMX,spotify:track:1zzxoZVylsna2BQB65Ppcb,0.7609999999999999,0.899,10,-3.09,0,0.183,0.0135,0.0,0.0719,0.6729999999999999,95.027,217587,4,86.71927,6,1
4021,4723,Vancouverymuch,Henry Kaiser,spotify:track:2MFKPKNUWy1fKHKEX07P4f,,0.0564,4,-25.043000000000003,0,0.0566,0.335,0.851,0.11699999999999999,0.0416,88.14299999999999,56480,3,20.49224,5,0
4022,3392,Death,Trippie Redd Featuring DaBaby,spotify:track:6YfTl5YupXOQBKiJJLrxcw,0.802,0.82,10,-5.968999999999999,0,0.146,0.0579,0.0,0.149,0.613,164.005,172196,4,17.21141,8,1
4023,11378,For Those About To Rock,Godflesh,spotify:track:0bYKH9bJ8TXQC4UyVQd6PK,0.26899999999999996,0.41200000000000003,3,-10.767999999999999,0,0.0544,0.0347,0.902,0.127,0.188,109.806,329867,4,34.34836,8,0
4024,953,I'm Like A Bird,Nelly Furtado,spotify:track:2tP7ZekzXfduShx8C6cbll,0.622,0.608,10,-5.085,1,0.036000000000000004,,5.38e-06,0.273,0.607,89.661,243160,4,44.45434,8,1
4025,7764,Back At One,Mark Wills,spotify:track:72MSivvHmzBcpSvcHRyf9b,0.627,0.451,11,-9.462,1,0.0275,0.174,,0.0634,0.29100000000000004,129.872,246493,4,66.04807,12,1
4026,852,Little Bit Of You,Chase Bryant,spotify:track:4AumKAnMygP1baZGTZrRdp,0.612,0.865,1,-4.277,1,0.0424,,0.0,0.0801,0.643,121.97200000000001,186240,4,29.73795,6,1
4027,11077,Last Folk Song,The Antlers,spotify:track:4FwdXjVZHN49ADJ0DOjUEk,0.252,0.6829999999999999,7,-12.164000000000001,1,0.0696,0.244,0.9490000000000001,0.128,0.0872,135.107,78213,5,33.18557,3,0
4028,10117,Should've Said No,Taylor Swift,spotify:track:0ST1G2zAOuSPd6rYdF3RS0,0.726,0.28,6,-11.744000000000002,0,0.941,0.83,0.0,0.14400000000000002,0.591,118.74700000000001,81270,4,54.14363,4,1
4029,5868,Get Low featuring Ying Yang Twins,Lil Jon & The East Side Boyz,spotify:track:0jrz4ZQKCsC6h2vzqgHiEp,0.7709999999999999,0.621,1,-7.452999999999999,1,0.0376,0.0295,0.0,0.124,0.154,101.01299999999999,334067,4,51.21307,13,0
4030,2971,Voices,Edo. G,spotify:track:0UQCmI1nDLR0KJCxkShQeq,0.633,0.747,11,-5.746,1,0.452,0.397,0.0,0.128,0.804,91.45299999999999,280400,4,23.71429,12,0
4031,4316,A Jewish Folk Festival,Goff Richards,spotify:track:4qxq2vEPfWIfEeLSkxO79S,0.285,0.187,2,-19.458,0,0.0433,0.948,0.69,0.0527,0.38299999999999995,70.087,212867,4,35.55467,11,0
4032,5739,About Us,Brooke Hogan Featuring Paul Wall,spotify:track:6REZUx5kZ8H8RRnIlKgINi,,0.7959999999999999,1,-3.904,0,0.262,0.209,0.0,0.311,0.6990000000000001,83.339,203347,4,38.30917,10,1
4033,6961,No Problem,Chance The Rapper Featuring Lil Wayne & 2 Chainz,spotify:track:0v9Wz8o0BT8DU38R4ddjeH,0.652,0.795,11,-5.192,0,0.174,0.156,0.0,0.12300000000000001,0.7879999999999999,135.018,304607,4,45.95845,12,1
4034,3983,Gimme D' Road - Carnival Mix,Calypso Rose,spotify:track:6Yk1qYbmPKdoqNrHYRFc9c,,0.927,4,-4.418,1,0.165,0.11599999999999999,0.0,0.441,0.941,188.38400000000001,191905,3,68.27089000000001,8,0
4035,1425,Tell Me Something Good,Glee Cast,spotify:track:5dOlofEykU1fUeakZmi237,0.693,0.759,9,-4.544,1,0.0566,0.364,0.0,0.207,0.8809999999999999,81.031,194867,4,31.132170000000002,4,1
4036,10064,Hey Brother,Avicii,spotify:track:79T6zmF4213LQH9a4opePl,0.456,0.845,7,-4.618,0,0.085,0.0552,1.13e-05,0.397,0.563,125.161,199667,4,29.22145,12,1
4037,11968,Taking A Walk,Trippie Redd,spotify:track:4mHgYpuGHu99Mw69E83CP2,0.767,0.5379999999999999,0,-6.044,0,0.052000000000000005,0.68,0.0,0.192,0.34299999999999997,81.031,121680,4,58.14921999999999,5,1
4038,6064,Chopped 'N' Skrewed,T-Pain Featuring Ludacris,spotify:track:79MIzD8vsGu3Xqe07m8aS1,0.5579999999999999,0.604,7,-7.892,0,0.0529,0.0181,0.0,0.503,0.32299999999999995,120.15899999999999,261227,4,31.011609999999997,12,1
4039,7975,Ancient Covenant,The Faceless,spotify:track:7uURchPesQ7LpHA4knDWB1,0.32799999999999996,0.972,1,-4.4830000000000005,1,0.20800000000000002,0.0008460000000000001,0.5379999999999999,0.617,0.225,125.15799999999999,241387,4,59.704209999999996,8,0
4040,10026,Birds Dont Sing,TV Girl,spotify:track:0V34LU5aBA3hYgq178hFFY,0.612,0.9420000000000001,7,-4.5489999999999995,1,0.0568,0.016,0.0,0.13699999999999998,0.807,106.57,209347,4,110.43619,5,0
4041,397,Floating,ScHoolboy Q Featuring 21 Savage,spotify:track:4NN6N5TxBO5k9uqu0W4gfQ,0.9059999999999999,0.545,11,-4.977,0,0.344,,0.0,0.091,0.5429999999999999,139.93200000000002,186827,4,38.58274,11,1
4042,8497,Shut It Down,Pitbull Featuring Akon,spotify:track:6r9uMZ7NBaMO1ovylcJZI4,0.754,0.693,9,-6.483,0,0.0844,0.0059,1.59e-06,0.0515,0.41100000000000003,128.062,226093,4,39.51867,12,1
4043,894,Suicide Punk,Leather Chalice,spotify:track:4BSU1DXhR2g9tyUHH9Zi5h,0.17300000000000001,0.914,7,-7.542000000000001,0,0.0511,,5.73e-05,0.0881,0.262,150.656,191589,4,52.7868,8,0
4044,5319,Alive,Dabin,spotify:track:0XtnjngdyPgVxb9qXBUeJh,0.377,0.5660000000000001,11,-6.172999999999999,1,0.044000000000000004,0.134,0.0,0.135,0.222,154.875,365419,4,24.003429999999998,17,0
4045,11969,Angst,Arcturus,spotify:track:4cWygEpp9PbMiJPf2d5TcP,0.136,0.929,2,-5.27,1,0.0703,3.5e-06,0.769,0.193,0.134,199.627,266748,4,67.46274,13,0
4046,9519,All Kinds Of Kinds,Miranda Lambert,spotify:track:1ThdZzM4DCcNIRf9EyBMg5,0.392,0.741,0,-4.01,1,0.0325,0.12,1.34e-06,0.132,0.461,157.166,266947,3,27.570290000000004,13,1
4047,6601,I Couldn't Beat The Rap,Dizzy Gillespie,spotify:track:3ByOzf7SOGLh1VVbsiXMsE,0.5670000000000001,0.214,10,-18.469,0,0.129,0.174,0.0,0.0797,0.639,137.01,178400,4,40.04615,8,0
4048,6866,Strip The Wires Down,Parts & Labor,spotify:track:1QH2puwjpflhbjVU2iB1K2,0.174,0.941,3,-3.798,0,0.0762,0.000513,0.975,0.183,0.451,127.93299999999999,54040,4,26.9472,4,0
4049,10841,Who Says,John Mayer,spotify:track:0HLWvLKQWpFdPhgk6ym58n,0.584,0.509,2,-13.109000000000002,1,0.0287,0.267,0.00252,0.36,0.36700000000000005,90.45700000000001,175480,4,43.02207,10,1
4050,10569,Bad Vibes Forever,XXXTENTACION Featuring PnB Rock & Trippie Redd,spotify:track:69dXVFCMiz3SL1L7M24NdX,0.799,0.526,8,-5.153,1,0.0717,0.33399999999999996,0.0017399999999999998,0.0571,0.746,129.875,150475,4,30.24642,7,1
4051,11730,She's Everything,Brad Paisley,spotify:track:3dAgQFdruU8ufWc5GE05xC,0.355,0.478,0,-8.323,1,0.0335,0.569,2.9e-06,0.19399999999999998,0.26899999999999996,102.971,266920,4,47.60763,9,1
4052,7689,Until The Morning,Thievery Corporation,spotify:track:20F3FcES8KU4kffMCkFgNN,0.6,0.43200000000000005,4,-9.673,0,0.05,0.191,0.0471,0.114,0.276,71.97399999999999,236960,4,25.144070000000003,11,0
4053,5648,Antman,The Red Chord,spotify:track:7LGfapaZt3B0aX3lihpJgl,,0.9840000000000001,8,-4.317,1,0.16399999999999998,0.000121,3.17e-06,0.132,0.191,115.464,187200,3,47.302609999999994,7,0
4054,11459,Mr. Jones,Mike Jones,spotify:track:3LU66Soe9kT5saRxI4wTj6,0.653,0.748,10,-3.89,1,0.133,0.20600000000000002,0.0,0.0803,0.264,79.97399999999999,238947,4,39.09857,11,1
4055,7133,He Didn't Have To Be,Brad Paisley,spotify:track:1LONTBZZRxDVx4wEvdcCLd,0.47600000000000003,0.44299999999999995,9,-7.563,1,0.0282,0.105,7.97e-06,0.12300000000000001,0.165,72.888,282227,4,39.81799,12,1
4056,11609,Hari Narayan,Alice Coltrane,spotify:track:6VUEE9ZVlUc27juJ4wzH2L,0.205,0.55,5,-11.975999999999999,1,0.0387,0.0794,0.935,0.19399999999999998,0.159,116.912,278253,4,127.35746,10,0
4057,11190,The Fighter,Keith Urban Featuring Carrie Underwood,spotify:track:5OUSPcqhYTOzpbXzoEvKim,0.6809999999999999,0.856,11,-5.166,0,0.0517,0.0224,0.0,0.188,0.755,132.011,184040,4,37.48897,7,1
4058,856,Every Time I Hear Your Name,Keith Anderson,spotify:track:3aVCHTY93NQQbOcDDbwwXA,0.562,0.757,1,-3.945,1,0.0253,,0.0,0.0745,0.299,93.02,263027,4,17.477999999999998,14,1
4059,7530,Way Out Here,Josh Thompson,spotify:track:3E9kjnz0hjlCAaNkpDAJLG,0.389,0.72,2,-5.465,1,0.0308,0.057,0.0,0.183,0.51,147.94,245899,4,78.27682,10,1
4060,3021,Nos Pertenecemos,Los Rogers,spotify:track:2fZoRApJfOKxPq1WgRris4,0.703,0.342,4,-11.552,1,0.0438,0.846,9.6e-06,0.228,0.753,114.436,110527,3,52.880919999999996,5,0
4061,6868,The Last Gasp of Street Rock n' Roll,Ramallah,spotify:track:5rK0LBBDPusLJHhS7Br4wP,0.36,0.907,2,-4.111000000000001,1,0.0949,0.000587,0.0,0.183,0.27699999999999997,139.94899999999998,310988,4,133.65366,8,0
4062,3349,Master of Darkness,Arjen Anthony Lucassen's Star One,spotify:track:1x77DFB8ZQ6NbtxTBPtwhy,0.522,0.9279999999999999,2,-7.818,1,0.0686,5.4000000000000005e-05,0.00024700000000000004,0.42,0.483,117.96700000000001,314240,4,25.372329999999998,14,0
4063,7541,Santa Tell Me,Ariana Grande,spotify:track:0lizgQ7Qw35od7CYaoMBZb,0.525,0.621,7,-7.364,1,0.11599999999999999,0.0489,0.0,0.294,0.591,191.9,204093,4,29.39888,8,1
4064,3543,Punk Rock Guilt,Brant Bjork,spotify:track:3GbunxaVu1zALMLcbP3hx6,0.5329999999999999,0.86,5,-9.189,0,0.0513,0.00034500000000000004,0.0558,0.0682,0.65,121.005,244267,4,33.692640000000004,9,0
4065,10308,Simple Life,Carolyn Dawn Johnson,spotify:track:7jp5yLTwHNJL9awtdZf2Br,0.608,0.8220000000000001,2,-3.32,1,0.0267,0.0726,0.0,0.191,0.5870000000000001,100.007,229533,4,46.6509,11,1
4066,7999,Buy Me A Zeppelin,Macbeth the Great,spotify:track:4tSZH1DkhMX2JeCbyzSirg,0.551,0.355,5,-14.366,1,0.0712,0.94,0.41100000000000003,0.214,0.5760000000000001,95.479,139878,4,46.075109999999995,6,0
4067,6184,STOOPID,6ix9ine Featuring Bobby Shmurda,spotify:track:1KWLyoPChJrBQFscO8NW8D,0.7240000000000001,0.685,3,-4.0680000000000005,0,0.321,0.114,0.0,0.1,0.862,150.016,143250,4,50.46649,8,1
4068,5420,Rock 'N Roll Garnison,Chevreuil,spotify:track:2s7nWzl4c6c0mg7KOtVTvo,,0.596,4,-9.314,0,0.0471,0.0264,0.48200000000000004,0.121,0.41100000000000003,102.08200000000001,354373,3,40.21391,11,0
4069,11976,5 Traditional Songs: No. 3. The British Grenadiers,John Rutter,spotify:track:663WQr97YiFeW8kB92K2oX,0.542,0.20199999999999999,6,-22.209,1,0.0348,0.993,0.00011499999999999999,0.0925,0.44,102.395,113400,4,48.96517,5,0
4070,7071,Long Daddy Green,Thad Jones,spotify:track:5dwGlb9HolqnHzdKFFbtWV,0.46299999999999997,0.33799999999999997,5,-10.097000000000001,0,0.0529,0.8140000000000001,4.25e-06,0.12,0.48,121.321,218133,4,39.7278,8,0
4071,6566,Barceloneta,Barcelona Atmosphere,spotify:track:1jBmAt2PKYf86TeUPdamF3,0.1,0.149,9,-23.935,1,0.0423,0.9440000000000001,0.95,0.14,0.046,83.85700000000001,250286,4,16.3061,14,0
4072,12128,Privilege,The Weeknd,spotify:track:0Nwar8rweBUyfyuoyjjUvk,0.40399999999999997,0.564,11,-7.013,0,0.0344,0.915,0.00252,0.134,0.371,93.631,170573,4,154.23325,4,1
4073,4993,Oh No,Mos Def & Pharoahe Monch Featuring Nate Dogg,spotify:track:3tC8SJpOwJhDg8WGG1NKGR,0.7190000000000001,0.863,5,-4.148,0,0.435,0.414,5.19e-06,0.147,0.765,87.579,239933,1,33.79421,14,1
4074,11301,Ajnabi Mujhko Itna Bata,Asha Bhosle,spotify:track:6ttvgWnBAt72SIojbcnlKn,0.535,0.727,5,-4.532,0,0.0442,0.768,3.86e-05,0.0713,0.621,98.23,373800,4,25.043470000000003,10,0
4075,9241,The World Is Our ___,This Will Destroy You,spotify:track:1EKk6Xvei9N9scaQcrax2S,0.498,0.645,1,-6.31,1,0.0327,0.0007059999999999999,0.878,0.0814,0.0393,116.036,432307,4,62.6616,14,0
4076,5845,Sit Next To Me,Foster The People,spotify:track:4BdGO1CaObRD4La9l5Zanz,0.638,0.738,6,-4.976,0,0.0292,0.11699999999999999,0.000384,0.6890000000000001,0.657,97.021,243147,4,75.09713,7,1
4077,7482,"Women Lie, Men Lie",Yo Gotti Featuring Lil Wayne,spotify:track:6jDMlQsmDnKtusidx4P4p8,0.647,0.767,6,-6.497000000000001,1,0.203,0.00417,0.0,0.10300000000000001,0.537,157.925,216773,4,18.04081,9,1
4078,8022,Stuck On A Feeling,Prince Royce Featuring Snoop Dogg,spotify:track:1IDF4jYiuI17U4BW23EoXV,0.8170000000000001,0.415,1,-6.2860000000000005,1,0.0605,0.00366,0.0,0.162,0.325,100.02600000000001,210800,4,34.41039,15,1
4079,7934,Chicks Dig It,Chris Cagle,spotify:track:0nprj2O0teCglthuhzTG5o,0.596,0.9209999999999999,7,-4.987,1,0.0504,0.0221,0.0,0.303,0.703,104.024,210560,4,29.07478,11,1
4080,9010,Whatever It Takes,Imagine Dragons,spotify:track:6Qn5zhYkTa37e91HC1D7lb,0.672,0.655,10,-5.021,0,0.0311,0.0362,0.0,0.11699999999999999,0.556,134.945,201240,4,29.28261,8,1
4081,4772,Feeling Punk - Asle Remix,Todd Terry,spotify:track:404jhDvCr4IQveCLEQ0Nmv,,0.772,4,-10.172,1,0.09,0.00126,0.708,0.0751,0.6990000000000001,122.99700000000001,345854,4,97.5751,8,0
4082,1456,Carter Son,YoungBoy Never Broke Again,spotify:track:0QVvkAOstRG26pVYN95CeL,0.619,0.695,10,-4.005,0,0.20600000000000002,0.336,0.0,0.0859,0.361,82.155,163931,4,22.482310000000002,6,1
4083,9089,Don't Matter To Me,Drake Featuring Michael Jackson,spotify:track:6G8kHiVZ1jW7vHMPVRNZU0,0.826,0.318,10,-12.390999999999998,1,0.0574,0.493,0.0131,0.11,0.138,103.00200000000001,245787,4,65.77045,8,1
4084,7227,Notorious B.I.G.,The Notorious B.I.G. Featuring Puff Daddy & Lil' Kim,spotify:track:5ByAIlEEnxYdvpnezg7HTX,0.889,0.816,9,-4.67,1,0.247,0.47200000000000003,0.0,0.204,0.777,96.056,302693,4,19.67192,11,1
4085,7898,Metal Mayhem,Doomdogs,spotify:track:0bhnqevW5bRCumexVsba37,0.368,0.8220000000000001,1,-10.748,0,0.081,0.0747,0.000624,0.631,0.408,161.428,270133,4,48.49545,7,0
4086,8991,Free Smoke,Drake,spotify:track:05KOgYg8PGeJyyWBPi5ja8,0.736,0.491,10,-6.892,0,0.439,0.0681,0.0,0.5710000000000001,0.203,141.97899999999998,218674,4,45.890809999999995,14,1
4087,3950,Famous Last Words,My Chemical Romance,spotify:track:2d6m2F4I7wCuAKtSsdhh83,0.467,0.883,2,-3.679,0,0.106,0.000321,0.000152,0.125,0.309,122.25200000000001,299227,4,44.11668,13,1
4088,3201,Love So Soft,Kelly Clarkson,spotify:track:16QN8cBubEq706vNtPpOME,0.8079999999999999,0.581,11,-5.43,1,0.07,0.0053,1.1900000000000001e-05,0.0828,0.758,130.012,172427,4,31.95099,6,1
4089,10043,Fly,Ludovico Einaudi,spotify:track:0UdTjf1Bhw6zJOG86GrbiJ,0.16,0.17800000000000002,1,-18.749000000000002,0,0.036000000000000004,0.9940000000000001,0.848,0.0675,0.0348,75.973,280920,3,77.99154,10,0
4090,1021,Subtle Slough,Duke Ellington,spotify:track:0bgScgc0D1agQsRHYOqDYd,0.518,0.136,2,-17.51,0,0.0718,,0.69,0.626,0.426,117.833,233182,4,37.61916,12,0
4091,5419,C'est peut-̻tre,Mon Cote Punk,spotify:track:4G3by7UeNL6qSaA6khGaZs,,0.488,6,-7.182,0,0.0403,0.28300000000000003,7.53e-05,0.107,0.573,131.705,209680,4,28.31042,9,0
4092,9178,Muzzle No.1 - The Black Ghosts Instrumental,The Whip,spotify:track:6diXF8p5pXpYghQw9rMXxc,0.685,0.7809999999999999,7,-6.574,1,0.0395,0.00022,0.643,0.145,0.862,127.97,329093,4,32.523540000000004,15,0
4093,11315,Mantra of Blessing (Purification),Lama Tashi,spotify:track:3vuSxwESB1IZFQlSLrPTfT,0.255,0.233,4,-18.158,1,0.0506,0.993,0.9520000000000001,0.154,0.0362,132.16299999999998,381787,3,135.2539,11,0
4094,5521,Here Comes the Sun,Yo-Yo Ma,spotify:track:3FO4zWTQ484C2P7JCddeH0,,0.16399999999999998,5,-14.356,1,0.0386,0.915,0.000749,0.10800000000000001,0.46299999999999997,114.848,170387,5,27.78748,10,0
4095,2792,Central Park West,John Coltrane,spotify:track:3m0pro98is58H4UJfDo7ZE,0.311,0.0312,11,-21.88,1,0.036000000000000004,0.955,0.855,0.0965,0.15,73.467,251293,4,22.75061,13,0
4096,9760,MIC Drop,BTS Featuring Desiigner,spotify:track:75scDPqGs75FotglJSoOI2,,0.848,11,-3.952,1,0.184,0.0114,1.06e-06,0.20600000000000002,0.54,170.01,307676,4,22.649179999999998,14,1
4097,11772,Lillebror,Danne Str̴hed,spotify:track:140PEcBEs0v2NTRfpbcgl2,0.555,0.493,7,-7.032,1,0.0383,0.48700000000000004,6.48e-06,0.0927,0.557,171.919,225120,4,52.01276,7,0
4098,695,Cowboys And Angels,Dustin Lynch,spotify:track:5ksoJlQJtduEkwQTo7UN7X,0.355,0.55,10,-5.772,1,0.0285,0.245,3.2e-05,0.0979,0.26,73.842,227720,4,45.98789,8,1
4099,10565,Lockjaw,French Montana Featuring Kodak Black,spotify:track:7iaw359G2XT14uTfV9feip,0.615,0.648,5,-3.792,0,0.22,0.0411,0.0,0.27699999999999997,0.26,169.912,223147,4,59.76709,9,1
4100,1560,Nobody Love,Tori Kelly,spotify:track:7fpU0bRJt0SDC8jIgVpbT6,0.753,0.7090000000000001,1,-5.132000000000001,0,0.0347,0.00634,0.0008960000000000001,0.0967,0.5720000000000001,99.96600000000001,203453,4,49.10386,8,1
4101,2415,Party In The U.S.A.,Miley Cyrus,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,0.652,0.698,10,-4.667,0,0.042,0.00112,0.00011499999999999999,0.0886,0.47,96.021,202067,4,21.486710000000002,9,1
4102,11989,Hold On,Jonas Brothers,spotify:track:7qaicljodAhcFLwo1iOV69,0.47200000000000003,0.892,11,-3.52,1,0.135,0.00532,0.0,0.406,0.813,149.157,164973,4,68.40105,5,1
4103,4828,Big Deal,LeAnn Rimes,spotify:track:0rzXtJ0DE4wTbSeOfBhp1F,,0.8059999999999999,2,-5.297000000000001,1,0.0394,0.00472,0.0,0.127,0.677,151.781,188267,4,18.37023,10,1
4104,8585,This Ain't No Love Song,Trace Adkins,spotify:track:07A3gDZJo7rKavXtgEXZY9,0.502,0.87,4,-5.06,1,0.0546,0.0688,0.000386,0.126,0.545,160.006,200680,4,99.26444000000001,8,1
4105,10012,Rendez Vous,Defunk,spotify:track:0spxmNwwxtiExpQpLWFshE,0.737,0.6759999999999999,10,-4.706,0,0.062,0.0308,0.000217,0.146,0.746,101.98899999999999,272941,4,19.4438,13,0
4106,3446,7 Rings,Ariana Grande,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,0.778,0.317,1,-10.732000000000001,0,0.33399999999999996,0.5920000000000001,0.0,0.0881,0.327,140.048,178627,4,34.51905,8,1
4107,10078,Chok-A-Blok Avenue,Barrio Jazz Gang,spotify:track:3k6Ebpz7pP2aftyKDMG2rh,0.5770000000000001,0.828,7,-8.568,1,0.0394,0.14300000000000002,0.0187,0.0865,0.619,129.971,343427,4,60.302009999999996,17,0
4108,5459,Kiss The Girl,Ashley Tisdale,spotify:track:77ltWp9xNbfhldXx3IEqVx,,0.7979999999999999,0,-3.196,1,0.0501,0.0654,0.0,0.14400000000000002,0.369,130.026,204467,4,43.45492,9,1
4109,1469,Throw That,Slaughterhouse Featuring Eminem,spotify:track:645aNrBOT7qX6jKEOCQq8Q,0.8320000000000001,0.6829999999999999,1,-4.855,1,0.0606,0.00307,0.0314,0.0643,0.39899999999999997,149.974,237573,4,32.47291,11,1
4110,7786,Akuma (feat. Rachel Mcalpine),ALEX,spotify:track:39DQfjkrW2JnVbcTdjaih4,0.81,0.652,2,-7.457999999999999,1,0.0457,0.00125,0.0622,0.08,0.565,120.00399999999999,234126,4,34.00761,10,0
4111,2276,Bon Appetit,Katy Perry Featuring Migos,spotify:track:4rHmKlFRiFzabiVO6e9w2e,0.799,0.794,6,-5.834,1,0.0628,0.13,8.23e-05,0.221,0.524,106.031,227813,4,45.0568,12,1
4112,1307,Beyond,Leon Bridges,spotify:track:1Omt5bfz1tZUCqd26HxbS0,0.58,0.687,6,-5.4,1,0.106,0.22899999999999998,0.0,0.109,0.187,76.014,240600,4,29.41828,14,0
